Year,Planted (1000 Acres),Harvested (1000 Acres),Yield (Pounds/ Harvested Area),Average Temperature Value,Average Temperature Anomaly,Maximum Temperature Value,Maximum Temperature Anomaly,Minimum Temperature Value,Minimum Temperature Anomaly,Precipitation Value,Precipitation Anomaly,Cooling Degree Days Value,Cooling Degree Days Anomaly,Heating Degree Days Value,Heating Degree Days Anomaly,Palmer Drought Severity Index (PDSI) Value,Palmer Drought Severity Index (PDSI) Anomaly,Palmer Hydrological Drought Index (PHDI) Value,Palmer Hydrological Drought Index (PHDI) Anomaly,Palmer Modified Drought Index (PMDI) Value,Palmer Modified Drought Index (PMDI) Anomaly,Palmer Z-Index Value,Palmer Z-Index Anomaly
1986,0,0,0,53.45,1.791666667,66.91666667,2.75,39.975,3.833333333,4.758333333,0.894166667,162.25,-11.91666667,268.4166667,-23.25,2.725833333,4.465,2.034166667,4.645,1.854166667,3.418333333,3.488333333,1.688333333
1986,400,350,289,61.76666667,,74.23333333,3.216666667,52.25,2.333333333,6.365,3.391666667,168.4166667,9.416666667,287.75,-16.66666667,6.424166667,4.736666667,4.424166667,2.610833333,,4.190833333,3.850833333,2.609166667
1986,118,113,374,65.075,4.058333333,77.7,3.266666667,56.44166667,4.858333333,4.323333333,1.325833333,,19.08333333,211.5,-12.08333333,0.855,,,1.82,1.953333333,2.155,-0.039166667,2.016666667
1986,340,335,568,59.83333333,4.791666667,71.09166667,4.933333333,48.6,2.7,4.7625,0.213333333,,14.83333333,312.25,-9.41666667,-0.3775,0.823333333,-0.3775,-1.325,0.9075,1.12,1.214166667,-0.080833333
1986,"4,850","3,450",356,69.51666667,1.208333333,80.21666667,3.608333333,57.80833333,3.825,5.794166667,1.4425,227.4166667,2,155.5,-5.75,1.509166667,3.570833333,2.686666667,3.435833333,1.463333333,3.318333333,1.550833333,1.500833333
1986,1,1,558,59.65,2.066666667,68.6,1.033333333,46.69166667,2.1,3.93,1.180833333,94.25,4,371.4166667,6.583333333,-1.5725,-0.7975,0.516666667,0.135833333,1.3525,0.038333333,-0.335,1.533333333
1987,335,333,574,67.04166667,0.783333333,77.1,2.3,,0.3,,3.245833333,160.5,5,235.8333333,7.833333333,2.9975,1.676666667,0.965,1.4875,2.160833333,2.85,2.315,1.175833333
1987,555,550,790,65.03333333,,74.58333333,3.983333333,50.475,,7.425,,154.5833333,11.41666667,,-0.5,3.361666667,1.019166667,3.220833333,0.700833333,2.3575,1.939166667,1.035,1.88
1987,290,289,1414,61.31666667,-0.308333333,77.24166667,1.466666667,49.39166667,1.958333333,5.106666667,1.081666667,238.4166667,-8.5,192.25,23.5,4.290833333,5.11,1.568333333,4.359166667,4.483333333,4.1475,1.26,1.505
1987,"1,150","1,140",1261,61.275,0.625,71.76666667,2.6,49.75,2.616666667,2.641666667,2.815,62.16666667,-12.16666667,254.0833333,12.91666667,-0.989166667,,,-0.278333333,1.085,1.780833333,2.01,0.264166667
1987,30,29,649,74.16666667,0.091666667,82.81666667,2.141666667,63.53333333,3.066666667,5.400833333,1.93,273,-18.83333333,,8.25,1.3525,2.9625,1.924166667,2.601666667,3.176666667,0.8,1.6625,1.879166667
1987,250,245,664,64.26666667,2.391666667,77.03333333,2.608333333,52.49166667,3.191666667,,3.575833333,144.25,5.5,260.4166667,22.25,3.111666667,2.428333333,3.2825,0.540833333,3.2475,0.559166667,0.29,1.3625
1987,0,0,0,56.09166667,2.841666667,65.59166667,5.2,45.59166667,3.483333333,6.890833333,1.555,,17,474.0833333,-45.75,1.6,0.708333333,-0.0475,-1.129166667,0.931666667,-0.9725,3.344166667,1.019166667
1987,1,1,484,58.45,3.683333333,71.49166667,2.191666667,45.4,5.15,6.685,1.334166667,123.25,1.666666667,389.3333333,-24.5,4.101666667,3.319166667,6.260833333,7.3975,7.113333333,6.294166667,5.100833333,3.865
1987,0,0,0,60.475,,70,4.158333333,46.95,1.008333333,7.203333333,0.045833333,116.3333333,,373.0833333,-1.5,-1.276666667,-0.1175,-1.276666667,-2.2825,1.955,-1.881666667,-0.165,1.503333333
1987,605,600,784,68.99166667,2.283333333,79.10833333,0.875,56.875,0.658333333,9.0175,4.038333333,205.5,-13.83333333,156.75,13.75,1.430833333,2.2225,3.25,1.826666667,1.766666667,3.495,4.3175,2.168333333
1987,200,199,797,60.33333333,5.408333333,71.40833333,2.616666667,,2.216666667,7.3575,3.803333333,121.4166667,16.25,391.6666667,-29.91666667,3.7925,0.7875,2.023333333,1.990833333,4.095833333,0.195,,3.606666667
1987,"1,020","1,010",831,66.51666667,1.708333333,78.41666667,1.35,54.65,0.116666667,5.360833333,3.454166667,175.75,-1.5,211.9166667,7.333333333,2.613333333,0.0325,2.243333333,0.435833333,0.920833333,2.310833333,2.7825,2.544166667
1987,96,95,499,61.46666667,0.283333333,71.7,0.425,51.2,3.1,6.999166667,0.8275,130.8333333,11.25,318.9166667,32.58333333,,2.35,0.854166667,-0.095833333,0.1475,1.2275,1.626666667,0.634166667
1987,66,62,691,52.91666667,-0.008333333,69.70833333,0.783333333,40.14166667,0.216666667,5.246666667,3.07,59.91666667,-17.33333333,428.1666667,46.08333333,9.7975,9.055833333,8.7975,8.129166667,9.528333333,6.780833333,,2.6425
1987,0,,0,51.56666667,2.908333333,67.78333333,2.616666667,41.33333333,4.191666667,5.005833333,1.141666667,169.1666667,-5,308,13.33333333,-0.144166667,0.595,0.323333333,-0.065833333,0.739166667,2.303333333,3.6075,2.8075
1987,400,385,435,63.59166667,3.608333333,73.24166667,3.225,50.93333333,3.016666667,6.44,3.466666667,153.3333333,-4.666666667,305.5833333,,5.535833333,3.848333333,5.535833333,6.7225,7.356666667,4.651666667,5.0675,2.825833333
1987,120,119,430,64.31666667,0.3,74.96666667,1.533333333,52.65833333,1.075,6.969166667,3.971666667,162.9166667,7.333333333,248.1666667,24.58333333,3.596666667,,2.075833333,1.251666667,4.05,3.251666667,3.846666667,2.9025
1987,440,435,701,62.35833333,2.316666667,74.05,3.891666667,,1.733333333,6.585833333,0.036666667,126.6666667,11.91666667,,4.75,,-0.179166667,0.62,-2.3275,1.855833333,-0.931666667,-0.048333333,1.656666667
1987,"4,700","4,400",510,,1.5,80.03333333,,55.575,2.591666667,5.53,2.178333333,206.3333333,-22.08333333,,,5.838333333,5.9,8.125,4.874166667,,7.8125,3.319166667,3.269166667
1987,2,2,376,56.20833333,2.625,68.45,2.883333333,47.975,2.383333333,7.775,2.025833333,102.9166667,13.66666667,389.25,27.41666667,2.626666667,3.401666667,2.329166667,1.948333333,1.96,0.645833333,4.113333333,2.981666667
1988,390,375,489,65.075,2.816666667,77.10833333,1.308333333,51.03333333,0.333333333,7.258333333,3.493333333,150.75,-6.75,256.5,26.5,-0.400833333,2.278333333,0.288333333,1.810833333,2.6275,1.316666667,3.719166667,2.58
1988,695,675,743,60.75,0.1,72.74166667,1.141666667,48.75,-0.966666667,7.835833333,1.505833333,143.5,-0.666666667,314.0833333,23.58333333,0.2675,1.925,0.786666667,3.266666667,3.541666667,1.123333333,3.585,
1988,350,349,1194,,0.575,77.51666667,3.741666667,46.9,3.466666667,2.053333333,3.028333333,246,-3.916666667,172.75,5,3.209166667,2.028333333,4.665,2.455833333,2.373333333,2.0375,3.069166667,1.314166667
1988,"1,350","1,335",1016,60.75,2.1,75.74166667,4.575,46.775,2.641666667,2.425,1.598333333,70.66666667,-2.666666667,245.3333333,1.166666667,1.8725,2.701666667,-1.1275,-0.416666667,0.548333333,0.244166667,2.5175,0.771666667
1988,33,29,569,71.71666667,-0.358333333,84.6,,61.83333333,0.366666667,6.378333333,2.9075,265.75,-23.08333333,70.58333333,11,2.539166667,1.149166667,2.291666667,1.969166667,2.776666667,4.4,3.888333333,4.105
1988,350,315,565,64.4,-0.475,77.46666667,0.041666667,51.325,1.025,5.6375,3.464166667,129.3333333,-10.41666667,276.0833333,35.91666667,0.469166667,-0.214166667,-1.530833333,0.7275,0.906666667,-0.781666667,1.413333333,2.485833333
1988,0,0,0,55.10833333,1.858333333,65.68333333,4.291666667,43.525,-0.583333333,4.444166667,1.108333333,97.66666667,27.41666667,543.0833333,25.25,1.908333333,-1.983333333,0.779166667,-2.3025,-1.034166667,0.061666667,1.66,-0.665
1988,1,1,374,56.73333333,3.966666667,69,,44.44166667,1.191666667,5.653333333,2.3025,134.9166667,11.33333333,425.5,11.66666667,0.970833333,-0.811666667,2.02,2.156666667,1.726666667,-0.0925,3.133333333,1.8975
1988,0,0,0,,-0.083333333,,2.175,43.56666667,0.625,4.629166667,0.471666667,104.75,4.75,414.25,37.66666667,2.258333333,1.4175,1.354166667,-0.651666667,1.869166667,0.0325,0.619166667,1.2875
1988,735,645,706,69.63333333,1.925,79.625,1.391666667,56.61666667,,8.8025,3.823333333,199.3333333,-18,161.8333333,17.83333333,4.115833333,2.9075,4.040833333,1.6175,4.099166667,3.8275,4.055,2.905833333
1988,245,242,609,58.56666667,,70.84166667,3.05,44.28333333,0.225,5.850833333,1.296666667,120,15.83333333,442,20.41666667,0.255,2.25,1.019166667,-0.013333333,0.980833333,1.08,3.236666667,1.933333333
1988,"1,230","1,190",737,65.70833333,2.9,75.56666667,1.5,54.84166667,1.308333333,6.366666667,2.46,168.9166667,-11.33333333,231.3333333,24.75,2.1075,-0.473333333,-0.27,0.9225,0.975833333,1.365833333,0.685833333,0.4475
1988,126,124,518,61.25833333,-0.925,69.96666667,1.691666667,46.56666667,1.466666667,6.325,0.153333333,109.75,-9.83333333,334.6666667,48.33333333,0.6225,-0.2675,-1.3775,-1.3275,-1.2975,-0.2175,0.2125,2.22
1988,77,69,711,53.63333333,2.708333333,68.68333333,2.758333333,41.58333333,0.658333333,5.3275,3.150833333,65.25,-14,408.6666667,24.58333333,5.6875,6.945833333,4.644166667,4.975833333,7.249166667,5.501666667,4.661666667,3.795
1988,0,0,0,51.675,2.016666667,65.48333333,2.316666667,38.85833333,2.716666667,2.781666667,2.9175,174.8333333,-0.333333333,299.1666667,3.5,3.6075,1.346666667,1.715,1.325833333,3.840833333,2.405,2.688333333,3.888333333
1988,460,435,338,61.15,2.166666667,74.76666667,2.75,49.55833333,2.641666667,3.450833333,3.4775,161,0,324.0833333,22.66666667,4.648333333,,1.773333333,0.96,4.435,3.73,2.64,1.398333333
1988,145,142,474,62.175,-0.841666667,75.33333333,2.9,51.03333333,0.45,7.271666667,0.274166667,143.6666667,-14.91666667,262.5833333,41,1.3075,,1.3075,2.483333333,1.641666667,1.843333333,3.389166667,3.445
1988,535,530,530,57.74166667,2.7,71.95,3.791666667,47.5,0.6,7.865,3.315833333,114.9166667,-1.833333333,360.6666667,41,-0.806666667,-0.605833333,0.220833333,-2.726666667,0.705,0.9175,,0.146666667
1988,"5,600","5,300",474,67.325,,78.325,1.716666667,52.31666667,1.333333333,3.746666667,2.395,215.0833333,-12.33333333,171,11.75,0.895833333,-0.0425,2.324166667,1.073333333,3.626666667,1.481666667,1.183333333,2.133333333
1988,3,,513,57.91666667,-0.666666667,69.79166667,1.225,45.05833333,1.466666667,5.913333333,0.164166667,88.75,-1.5,410,46.16666667,1.138333333,,2.138333333,-1.2425,0.3375,0.023333333,2.135833333,0.004166667
1989,328,322,574,,0.941666667,76.31666667,-0.483333333,55.06666667,0.366666667,8.433333333,2.668333333,138.25,-20.25,247,18,2.424166667,2.103333333,3.826666667,4.349166667,3.368333333,4.0575,3.094166667,1.955
1989,610,595,688,59.96666667,-0.683333333,71.91666667,2.316666667,52.00833333,-0.708333333,7.279166667,3.949166667,116.5,-25.66666667,316.75,,2.518333333,5.175833333,2.9675,5.4475,4.608333333,4.19,4.4925,3.3375
1989,240,239,1307,64.225,2.6,80.26666667,4.491666667,48.15833333,1.725,3.639166667,3.614166667,258.5833333,14.66666667,155.25,-7.5,,-0.395833333,-1.215,0.575833333,-2.165,1.499166667,-0.6975,0.5475
1989,"1,050","1,040",1231,62.10833333,0.458333333,75.10833333,3.941666667,46.1,-0.033333333,4.245833333,0.419166667,61.33333333,-11,246.6666667,5.5,-0.413333333,1.415833333,-0.569166667,1.141666667,-0.354166667,0.341666667,0.2525,3.506666667
1989,26,25,560,72.95833333,1.883333333,83.93333333,3.258333333,61.95833333,2.491666667,5.058333333,0.5875,291.8333333,,59.41666667,0.833333333,2.471666667,3.081666667,-0.660833333,1.016666667,,0.070833333,2.55,3.766666667
1989,265,260,635,64.225,2.35,78.475,3.05,54.95833333,3.658333333,8.61,1.436666667,126.25,-15.5,252.9166667,12.75,2.9,4.216666667,,2.73,3.501666667,3.813333333,1.8975,4.97
1989,0,,0,54.4,1.15,61.85833333,-0.533333333,41.95,-1.158333333,6.699166667,3.363333333,63.41666667,-9.83333333,565.0833333,49.25,0.14,-0.751666667,0.14,1.058333333,2.608333333,0.704166667,1.700833333,0.375833333
1989,2,0,242,54.14166667,1.375,70.26666667,1.966666667,41.025,-0.225,4.203333333,1.8525,95.91666667,-25.66666667,441.3333333,28.5,2.7325,-0.05,0.536666667,-1.326666667,1.205,-0.614166667,0.363333333,1.1275
1989,0,0,0,58.34166667,1.458333333,68.06666667,1.225,47.61666667,-0.325,6.811666667,1.654166667,86.58333333,-15.41666667,408.75,34.16666667,7.270833333,4.43,5.1,6.094166667,,4.335833333,4.400833333,5.069166667
1989,645,,676,67.45,0.741666667,78.7,2.466666667,,-0.033333333,8.333333333,2.354166667,198.75,-18.58333333,157.5833333,14.58333333,,5.261666667,4.47,3.046666667,2.134166667,1.8625,2.668333333,4.519166667
1989,214,209,621,54.03333333,-0.891666667,68.46666667,1.675,43.6,1.541666667,6.776666667,1.2225,86.41666667,-20.75,459.5833333,35,2.86,1.855,0.206666667,0.174166667,2.594166667,2.693333333,1.6725,0.369166667
1989,"1,050","1,020",736,66.43333333,0.625,74.25833333,0.191666667,53.59166667,0.058333333,8.46,4.553333333,154.8333333,-23.41666667,223.5,17.91666667,3.085,4.504166667,,5.379166667,5.093333333,2.483333333,3.111666667,2.873333333
1989,,110,617,61.20833333,2.025,71.83333333,-0.441666667,51.575,0.475,7.0475,2.875833333,111.0833333,-10.5,,23.08333333,3.22,4.33,5.818333333,5.868333333,3.981666667,5.061666667,5.424166667,2.431666667
1989,61,55,702,57.98333333,4.058333333,72.83333333,1.908333333,42.18333333,0.258333333,4.9175,1.740833333,78,-2.25,374.75,-7.33333333,-0.173333333,1.085,1.5175,2.849166667,2.178333333,0.430833333,1.9125,3.045833333
1989,0,0,0,54.14166667,0.483333333,67.23333333,4.066666667,37.00833333,1.866666667,1.629166667,1.765,178.4166667,0.25,288.9166667,-1.75,-1.1075,1.631666667,1.8925,-0.496666667,,-0.386666667,1.875833333,0.075833333
1989,370,340,246,59.06666667,0.083333333,74.2,2.183333333,,2.008333333,5.949166667,2.975833333,130.1666667,-29.83333333,335.25,30.83333333,2.28,2.5925,4.990833333,3.1775,4.863333333,1.158333333,3.531666667,2.29
1989,120,,627,63.25,1.233333333,76.34166667,2.908333333,52.18333333,2.6,8.495833333,4.498333333,144.75,-11.83333333,,11.83333333,3.11,3.405833333,1.656666667,1.8325,2.82,2.021666667,1.9275,3.983333333
1989,465,460,500,58.575,-0.466666667,70.29166667,0.133333333,46.86666667,-0.033333333,7.460833333,1.911666667,95.91666667,-17.83333333,347,28.33333333,4.485833333,6.686666667,6.485833333,6.538333333,5.404166667,3.616666667,,5.325833333
1989,"4,650","3,750",370,66.26666667,-0.041666667,79.90833333,2.3,53.61666667,2.633333333,6.103333333,3.751666667,208.8333333,-18.58333333,181.8333333,22.58333333,2.554166667,1.615833333,2.554166667,-0.696666667,1.9425,2.7975,2.528333333,3.478333333
1989,3,3,502,58.36666667,2.783333333,68.99166667,2.425,46.73333333,1.141666667,7.375833333,1.626666667,,-6.083333333,398.25,35.41666667,6.098333333,2.873333333,3.575,3.194166667,3.760833333,3.446666667,4.319166667,3.1875
1990,380,378,477,67.91666667,2.658333333,80.34166667,6.541666667,54.475,3.775,6.739166667,2.974166667,164.3333333,7.833333333,188.1666667,-38.83333333,4.144166667,3.823333333,2.266666667,1.789166667,3.870833333,2.56,1.725,0.585833333
1990,770,750,694,65.84166667,4.191666667,74.19166667,4.591666667,51.49166667,1.775,7.575833333,2.245833333,147.5,3.333333333,257.5,-32,4.785,2.4425,3.638333333,4.118333333,5.093333333,4.675,3.051666667,4.896666667
1990,350,348,1120,61.71666667,,75.76666667,2.991666667,46.675,2.241666667,3.173333333,3.148333333,238.1666667,-8.75,181.25,16.5,2.6525,3.471666667,1.266666667,2.0575,2.043333333,2.7075,1.868333333,1.113333333
1990,"1,100","1,090",1207,58.96666667,1.316666667,,,48.04166667,1.908333333,4.165833333,1.339166667,72.91666667,-0.416666667,259.25,18.08333333,-1.988333333,0.840833333,0.011666667,0.7225,-1.824166667,-1.128333333,1.664166667,2.918333333
1990,37,36,643,,5.416666667,86.60833333,3.933333333,62.375,3.908333333,7.550833333,,314.4166667,23.58333333,37,-17.58333333,-0.166666667,1.443333333,1.833333333,0.510833333,-1.166666667,2.456666667,1.2625,1.479166667
1990,355,,557,,2.783333333,81,6.575,56.275,,4.7375,2.564166667,149.0833333,8.333333333,199.0833333,-39.08333333,1.645833333,0.9625,0.604166667,0.8625,0.580833333,3.8925,,0.136666667
1990,0,0,0,55.55833333,3.308333333,64.8,4.408333333,47.325,4.216666667,5.161666667,4.825833333,66.5,-5.75,472.0833333,-47.75,5.915833333,5.024166667,2.538333333,4.456666667,2.829166667,4.925,5.511666667,2.186666667
1990,2,1,283,58.50833333,2.741666667,69.16666667,3.866666667,45.85,3.6,,1.976666667,123.8333333,4.25,390.0833333,-25.75,0,0.2175,,0.863333333,1.993333333,0.174166667,2.1075,0.871666667
1990,0,0,0,58.31666667,5.433333333,72.6,4.758333333,49.05833333,3.116666667,7.6175,,91.33333333,-8.66666667,327.5,-49.08333333,3.051666667,4.210833333,3.051666667,4.045833333,,4.529166667,4.73,1.398333333
1990,810,,716,71.80833333,3.1,82.73333333,5.5,58.88333333,4.666666667,6.8975,0.918333333,224.6666667,6.333333333,117.5833333,-24.41666667,1.9225,3.714166667,2.53,4.106666667,1.3025,2.030833333,0.819166667,1.67
1990,248,235,645,59.2,2.275,70.38333333,5.591666667,48.975,1.916666667,7.204166667,2.65,103.0833333,-3.083333333,384,-42.58333333,4.840833333,2.835833333,5.709166667,,2.498333333,1.5975,5.054166667,1.750833333
1990,"1,230","1,220",731,67.09166667,5.283333333,80.95833333,5.891666667,,2.658333333,8.080833333,3.174166667,179,3.75,171.75,-34.83333333,3.8375,3.256666667,2.356666667,4.549166667,4.150833333,3.540833333,2.110833333,2.8725
1990,201,200,633,65.08333333,,75.71666667,4.441666667,52.425,3.325,5.05,2.878333333,123.5833333,5,233.25,-56.08333333,1.675,1.785,4.2925,1.3425,3.375,3.455,1.4975,3.505
1990,69,62,737,56.26666667,0.341666667,72.00833333,,40.45833333,2.533333333,5.33,2.153333333,73.66666667,-5.583333333,402.1666667,,3.594166667,3.8525,3.204166667,1.535833333,,2.745,4.254166667,2.3875
1990,0,0,0,51.04166667,0.383333333,64.86666667,2.7,40.24166667,1.1,1.763333333,2.899166667,177.6666667,2.5,312.5,20.83333333,-1.399166667,-1.66,-2.399166667,-1.788333333,-0.396666667,1.1675,0.795,1.995
1990,380,370,498,63.65833333,3.675,73.8,2.783333333,50.50833333,2.591666667,7.605,4.631666667,162.6666667,2.666666667,284,,3.699166667,1.011666667,5.319166667,2.505833333,4.388333333,3.683333333,1.754166667,2.5125
1990,155,154,456,,3.941666667,80.05,,53.88333333,4.3,6.848333333,0.850833333,,11,,-47.5,2.406666667,0.7025,4.336666667,2.5125,0.8675,3.069166667,3.491666667,1.5475
1990,525,515,462,62.425,2.383333333,73.05,3.891666667,51.76666667,1.866666667,6.053333333,2.504166667,,-1.333333333,278.6666667,-45,6.278333333,4.479166667,6.278333333,4.330833333,3.586666667,4.799166667,2.526666667,4.231666667
1990,"5,500","5,000",478,68.60833333,1.3,81.75,2.141666667,56.425,2.441666667,4.62,4.268333333,229.1666667,-0.25,145.75,-15.5,2.2925,,2.301666667,3.050833333,1.1825,2.0375,4.3075,
1990,5,5,563,58.38333333,3.8,72.925,5.358333333,47.85,5.258333333,5.79,4.040833333,87.08333333,,304.3333333,,1.725,4.5,2.27,1.889166667,4.695833333,2.381666667,1.991666667,3.86
1991,410,405,656,67.95833333,2.7,75.85833333,4.058333333,55.05,4.35,7.270833333,3.505833333,165.5,9,213.6666667,-14.33333333,3.415833333,4.095,1.849166667,2.371666667,1.65,2.339166667,2.543333333,3.404166667
1991,"1,000",980,776,65.3,3.65,74.74166667,2.141666667,54.86666667,3.15,6.126666667,3.796666667,152.75,7.583333333,279.6666667,-12.83333333,3.0575,4.715,4.0575,5.5375,4.634166667,4.215833333,2.730833333,1.575833333
1991,360,359,1203,61.25,1.625,77.09166667,1.316666667,49.35833333,2.925,3.075833333,3.050833333,220,-26.91666667,179.5,16.75,4.530833333,4.35,1.553333333,4.344166667,1.530833333,5.195,3.309166667,4.554166667
1991,980,977,1254,60.13333333,1.483333333,73.75,1.583333333,48.51666667,2.383333333,4.649166667,1.8225,64.5,-7.83333333,253.4166667,14.25,0.451666667,1.280833333,-1.548333333,1.1625,3.1675,0.863333333,3.555,2.809166667
1991,50,49,722,73.78333333,3.708333333,82.88333333,3.208333333,64.64166667,2.175,7.2175,2.746666667,306.5,15.66666667,48.75,-7.83333333,3.805,5.415,1.4775,2.155,1.690833333,2.314166667,1.581666667,4.798333333
1991,430,427,815,68.54166667,2.666666667,78.40833333,2.983333333,54.68333333,2.383333333,8.82,3.646666667,142.9166667,5.166666667,225.1666667,-14,4.9875,3.304166667,3.891666667,6.15,3.265833333,5.5775,2.764166667,4.836666667
1991,0,0,0,55.74166667,4.491666667,67.75833333,3.366666667,47.69166667,4.583333333,6.01,0.674166667,94.75,19.5,495.3333333,-23.5,-0.080833333,0.0275,2.320833333,1.239166667,2.344166667,0.44,2.535,3.21
1991,2,2,349,59.7,3.933333333,69.28333333,4.983333333,44.11666667,4.866666667,4.929166667,0.578333333,138.0833333,14.5,395.6666667,-17.16666667,1.8625,0.08,1.3175,-1.545833333,-1.523333333,-1.3425,-0.07,0.694166667
1991,0,0,0,61.375,4.491666667,72.00833333,,49.70833333,5.766666667,6.835833333,2.678333333,116.5,17.5,349.0833333,-27.5,0.633333333,0.7925,4.238333333,3.2325,4.015,1.178333333,0.416666667,2.085
1991,875,820,832,68.91666667,2.208333333,79.64166667,3.408333333,59.16666667,4.95,10.62333333,2.644166667,223.75,2.416666667,140.9166667,-5.083333333,,5.98,4.188333333,3.765,4.103333333,5.831666667,5.61,5.460833333
1991,332,327,633,60.06666667,2.141666667,67.95833333,3.166666667,46.15,4.091666667,7.26,3.705833333,119.1666667,14,405.1666667,-20.41666667,1.621666667,2.616666667,0.909166667,-0.123333333,,0.785,3.6675,3.364166667
1991,"1,245","1,230",891,67.31666667,2.508333333,78.85,0.783333333,57.775,5.241666667,9.158333333,4.251666667,185.5833333,6.333333333,195.5,-8.08333333,2.158333333,1.5775,3.494166667,4.686666667,5.255833333,2.645833333,3.115833333,
1991,460,457,675,61.21666667,3.033333333,73.075,1.8,50.35,5.25,5.989166667,2.8175,126.6666667,11.08333333,264.4166667,-22.91666667,1.686666667,2.796666667,1.2575,3.3075,3.614166667,3.694166667,1.615833333,3.623333333
1991,69,65,469,55.50833333,-0.416666667,69.90833333,,40.10833333,1.183333333,2.585,4.408333333,58.66666667,-20.58333333,408.75,25.66666667,6.050833333,3.309166667,,6.3825,3.705,3.9575,2.295833333,2.429166667
1991,,0,0,51.89166667,1.233333333,64.19166667,1.025,40.575,0.433333333,2.839166667,3.975,156.1666667,-16,310.9166667,16.25,0.2525,0.991666667,-1.7475,-1.136666667,0.941666667,2.505833333,0.530833333,2.730833333
1991,440,380,304,61.275,3.291666667,72.90833333,0.891666667,52.625,1.708333333,7.226666667,3.253333333,160.25,4.25,295.8333333,-8.58333333,2.066666667,3.379166667,1.8925,2.079166667,2.9275,1.2225,1.581666667,3.34
1991,211,210,788,67.75833333,1.741666667,76.68333333,2.25,54.8,2.216666667,7.243333333,4.245833333,162.75,5.166666667,207.5,-14.08333333,4.111666667,2.4075,4.735,,2.2925,4.494166667,3.3025,4.358333333
1991,620,610,553,62.09166667,5.05,70.75,,50.44166667,5.541666667,7.034166667,2.485,126.25,10.5,298,-20.66666667,5.2225,4.423333333,3.2225,2.275,2.745,,2.5075,3.2125
1991,"6,300","5,400",422,66.75833333,3.45,77.40833333,,54.14166667,1.158333333,6.1,4.748333333,219.5,-7.91666667,165.1666667,4.916666667,2.5475,3.609166667,3.5475,2.296666667,2.4825,4.3375,3.343333333,3.293333333
1991,18,,767,58.975,3.391666667,,5.658333333,47.69166667,2.1,6.245833333,2.496666667,106.4166667,14.16666667,335.5833333,-28.25,0.820833333,-0.404166667,2.568333333,1.1875,1.619166667,0.305,1.025,1.893333333
1992,415,,735,64.10833333,0.85,,1.416666667,53.99166667,2.291666667,7.9825,4.2175,130.5833333,-28.91666667,236.8333333,7.833333333,1.681666667,3.360833333,3.6525,1.175,4.694166667,3.383333333,4.7,3.560833333
1992,"1,000",,825,62.89166667,3.241666667,71.53333333,2.933333333,50.24166667,1.525,5.021666667,1.691666667,111.75,-30.41666667,284.75,-5.75,4.706666667,2.364166667,5.386666667,4.866666667,3.975833333,2.5575,4.3225,3.1675
1992,325,323,1078,60.59166667,-0.033333333,74.05,0.275,50.13333333,,2.5125,,235.8333333,-10.08333333,185.4166667,16.66666667,4.444166667,6.263333333,6.444166667,6.235,4.203333333,6.8675,2.766666667,5.011666667
1992,"1,000",995,1363,,,74.48333333,2.316666667,49.05,1.916666667,3.935833333,2.109166667,84,10.66666667,230.75,-13.41666667,-1.415833333,,1.365,2.075833333,0.758333333,-0.545833333,3.3425,3.596666667
1992,50,50,704,71.275,3.2,81.6,0.925,60.93333333,0.466666667,8.681666667,2.210833333,271.75,-21.08333333,57.25,1.666666667,2.325,,3.814166667,2.491666667,1.919166667,4.5425,1.369166667,
1992,460,456,786,65.73333333,2.858333333,75.65833333,1.233333333,53.79166667,0.491666667,6.895,3.721666667,115.25,-26.5,251.25,11.08333333,4.035833333,3.3525,5.6225,3.880833333,5.220833333,4.5325,2.2475,3.32
1992,0,0,0,52.88333333,1.633333333,64.68333333,1.291666667,45.05,1.941666667,3.984166667,2.648333333,,-28.58333333,512.1666667,-6.666666667,4.083333333,2.191666667,0.6925,2.610833333,2.271666667,2.3675,1.099166667,0.774166667
1992,3,1,122,55.15833333,1.391666667,68.83333333,-0.466666667,43.44166667,1.191666667,5.815833333,3.465,85.5,-34.08333333,393.75,,5.604166667,2.821666667,4.760833333,0.8975,,2.509166667,5.276666667,4.040833333
1992,0,0,0,57.08333333,0.2,68.53333333,,45.61666667,3.675,4.565833333,0.408333333,74.5,,378.75,1.166666667,4,3.159166667,3.7775,0.771666667,2.8525,2.015833333,1.1,1.768333333
1992,890,870,719,69.825,,77.01666667,1.783333333,57.64166667,3.425,7.546666667,1.5675,194.25,-27.08333333,145.5833333,0.583333333,7.005833333,5.7975,7.005833333,5.5825,3.89,3.618333333,3.976666667,4.8275
1992,,328,794,58.51666667,3.591666667,69.11666667,2.325,44.89166667,1.833333333,4.479166667,2.925,75.83333333,-29.33333333,404.75,-18.83333333,1.525833333,0.520833333,3.525833333,2.493333333,3.5775,1.676666667,3.520833333,1.2175
1992,"1,350","1,345",763,63.80833333,0,75.75833333,2.691666667,53.875,3.341666667,8.6675,0.760833333,151.3333333,-26.91666667,210.1666667,5.583333333,2.789166667,4.208333333,5.111666667,4.304166667,,4.348333333,4.404166667,
